Customer ID,Recency,Frequency,Monetary,Cluster,Segment,Churn
13612.0,23,1,818.29,1,💛 Loyal,0
13613.0,16,2,627.5,1,💛 Loyal,0
13615.0,12,2,1159.8400000000001,1,💛 Loyal,0
13616.0,82,1,182.25,0,🏆 Champions,0
13619.0,65,1,102.74,0,🏆 Champions,0
13622.0,87,1,658.95,0,🏆 Champions,0
13623.0,78,2,1050.04,0,🏆 Champions,0
13627.0,31,1,304.4,1,💛 Loyal,0
13628.0,67,1,310.14,0,🏆 Champions,0
13629.0,56,1,660.0,1,💛 Loyal,0
13632.0,2,1,366.19,1,💛 Loyal,0
13634.0,26,3,697.07,1,💛 Loyal,0
13635.0,115,2,797.15,0,🏆 Champions,1
13640.0,1,1,405.0,1,💛 Loyal,0
13641.0,31,5,1016.47,1,💛 Loyal,0
13643.0,31,2,455.25,1,💛 Loyal,0
13648.0,61,2,573.53,0,🏆 Champions,0
13650.0,73,1,505.13,0,🏆 Champions,0
13652.0,42,1,393.96000000000004,1,💛 Loyal,0
13654.0,36,2,258.68,1,💛 Loyal,0
13658.0,63,1,982.26,0,🏆 Champions,0
13659.0,10,3,1395.64,1,💛 Loyal,0
13662.0,49,2,300.47,1,💛 Loyal,0
13663.0,37,1,545.45,1,💛 Loyal,0
13666.0,126,1,19.5,0,🏆 Champions,1
13668.0,15,5,1804.93,1,💛 Loyal,0
13672.0,121,1,233.53000000000003,0,🏆 Champions,1
13676.0,9,1,128.3,1,💛 Loyal,0
13679.0,125,1,126.8,0,🏆 Champions,1
13680.0,37,6,5643.63,1,💛 Loyal,0
13684.0,12,1,190.53,1,💛 Loyal,0
13688.0,26,1,375.5,1,💛 Loyal,0
13693.0,75,5,904.41,0,🏆 Champions,0
13694.0,10,51,76045.23,2,⚠️ At-Risk,0
13696.0,57,1,306.0,1,💛 Loyal,0
13698.0,72,1,184.3,0,🏆 Champions,0
13700.0,58,2,81.55,1,💛 Loyal,0
13705.0,14,1,250.45,1,💛 Loyal,0
13706.0,17,1,300.38,1,💛 Loyal,0
13709.0,9,2,487.89000000000004,1,💛 Loyal,0
13710.0,3,1,228.0,1,💛 Loyal,0
13711.0,17,5,1183.31,1,💛 Loyal,0
13712.0,1,1,537.58,1,💛 Loyal,0
13715.0,28,1,848.03,1,💛 Loyal,0
13722.0,37,1,664.54,1,💛 Loyal,0
13723.0,2,1,320.23,1,💛 Loyal,0
13724.0,27,1,213.01,1,💛 Loyal,0
13727.0,2,6,746.57,1,💛 Loyal,0
13728.0,51,3,523.84,1,💛 Loyal,0
13729.0,75,1,357.88,0,🏆 Champions,0
13733.0,125,1,149.10000000000002,0,🏆 Champions,1
13735.0,43,3,2014.71,1,💛 Loyal,0
13736.0,124,1,720.79,0,🏆 Champions,1
13740.0,128,1,311.69,0,🏆 Champions,1
13748.0,128,1,173.1,0,🏆 Champions,1
13750.0,8,1,313.1,1,💛 Loyal,0
13753.0,42,2,977.1999999999999,1,💛 Loyal,0
13756.0,43,3,601.28,1,💛 Loyal,0
13757.0,65,1,195.55,0,🏆 Champions,0
13758.0,63,4,2995.65,1,💛 Loyal,0
13761.0,47,1,311.9,1,💛 Loyal,0
13762.0,40,2,1127.28,1,💛 Loyal,0
13764.0,33,2,953.24,1,💛 Loyal,0
13765.0,44,1,352.821,1,💛 Loyal,0
13767.0,12,11,5664.54,1,💛 Loyal,0
13768.0,117,2,875.97,0,🏆 Champions,1
13769.0,2,3,831.36,1,💛 Loyal,0
13770.0,36,2,264.33000000000004,1,💛 Loyal,0
13771.0,43,1,869.5600000000001,1,💛 Loyal,0
13772.0,45,1,562.6,1,💛 Loyal,0
13773.0,50,1,91.4,1,💛 Loyal,0
13777.0,9,10,9041.06,1,💛 Loyal,0
13781.0,111,1,314.44,0,🏆 Champions,1
13782.0,82,2,267.98,0,🏆 Champions,0
13783.0,30,2,985.4399999999999,1,💛 Loyal,0
13786.0,24,2,1384.13,1,💛 Loyal,0
13787.0,46,2,401.43,1,💛 Loyal,0
13793.0,37,1,96.0,1,💛 Loyal,0
13795.0,28,1,222.5,1,💛 Loyal,0
13797.0,38,1,354.49,1,💛 Loyal,0
13798.0,9,17,9609.37,3,❌ Lost,0
13799.0,34,1,378.3,1,💛 Loyal,0
13800.0,127,1,478.7,0,🏆 Champions,1
13802.0,9,3,1112.11,1,💛 Loyal,0
13803.0,9,1,433.53000000000003,1,💛 Loyal,0
13807.0,126,1,107.95,0,🏆 Champions,1
13813.0,58,2,567.13,1,💛 Loyal,0
13815.0,56,1,738.86,1,💛 Loyal,0
13819.0,59,3,1502.0,1,💛 Loyal,0
13820.0,37,2,394.42,1,💛 Loyal,0
13821.0,84,3,692.2,0,🏆 Champions,0
13823.0,29,3,1230.74,1,💛 Loyal,0
13824.0,28,1,96.96,1,💛 Loyal,0
13825.0,12,2,255.59,1,💛 Loyal,0
13831.0,10,7,2479.57,1,💛 Loyal,0
13834.0,60,1,202.45,0,🏆 Champions,0
13835.0,16,2,183.95,1,💛 Loyal,0
13842.0,51,3,364.14,1,💛 Loyal,0
13847.0,110,1,310.72,0,🏆 Champions,1
13848.0,19,2,800.0,1,💛 Loyal,0
13849.0,15,1,509.65,1,💛 Loyal,0
13851.0,70,1,199.29999999999998,0,🏆 Champions,0
13852.0,1,1,187.35000000000002,1,💛 Loyal,0
13854.0,31,4,1089.82,1,💛 Loyal,0
13855.0,112,2,809.1,0,🏆 Champions,1
13856.0,9,1,107.58,1,💛 Loyal,0
13869.0,17,2,1755.04,1,💛 Loyal,0
13870.0,60,1,611.54,0,🏆 Champions,0
13871.0,12,2,853.0,1,💛 Loyal,0
13872.0,17,2,616.43,1,💛 Loyal,0
13873.0,37,1,149.55,1,💛 Loyal,0
13874.0,31,2,436.03,1,💛 Loyal,0
13875.0,15,4,1255.77,1,💛 Loyal,0
13877.0,80,1,154.83,0,🏆 Champions,0
13879.0,36,1,395.5,1,💛 Loyal,0
13881.0,3,3,3819.4,1,💛 Loyal,0
13883.0,25,3,767.6,1,💛 Loyal,0
13889.0,42,2,630.68,1,💛 Loyal,0
13890.0,36,2,520.19,1,💛 Loyal,0
13895.0,127,1,831.0,0,🏆 Champions,1
13896.0,16,1,388.55,1,💛 Loyal,0
13897.0,68,1,482.67,0,🏆 Champions,0
13900.0,15,1,260.5,1,💛 Loyal,0
13901.0,51,2,875.59,1,💛 Loyal,0
13902.0,23,5,34095.26,1,💛 Loyal,0
13905.0,123,1,312.65,0,🏆 Champions,1
13907.0,82,1,136.8,0,🏆 Champions,0
13911.0,2,3,414.34,1,💛 Loyal,0
13916.0,66,1,364.5,0,🏆 Champions,0
13921.0,112,1,102.75,0,🏆 Champions,1
13929.0,8,3,716.22,1,💛 Loyal,0
13931.0,14,4,2131.42,1,💛 Loyal,0
13935.0,23,2,2742.12,1,💛 Loyal,0
13939.0,3,1,165.38,1,💛 Loyal,0
13941.0,9,5,2696.21,1,💛 Loyal,0
13944.0,44,1,200.43,1,💛 Loyal,0
13946.0,25,2,760.95,1,💛 Loyal,0
13948.0,39,2,262.31,1,💛 Loyal,0
13952.0,9,4,5175.86,1,💛 Loyal,0
13953.0,64,2,1125.0,0,🏆 Champions,0
13957.0,49,1,102.84,1,💛 Loyal,0
13958.0,33,3,1299.3,1,💛 Loyal,0
13965.0,59,2,786.01,1,💛 Loyal,0
13969.0,15,1,360.95,1,💛 Loyal,0
13971.0,73,1,267.21999999999997,0,🏆 Champions,0
13975.0,11,2,968.8,1,💛 Loyal,0
13976.0,59,1,275.41,0,🏆 Champions,0
13979.0,38,2,678.49,1,💛 Loyal,0
13980.0,47,1,216.9,1,💛 Loyal,0
13982.0,44,2,1055.6399999999999,1,💛 Loyal,0
13983.0,24,3,1732.31,1,💛 Loyal,0
13984.0,61,3,369.77,1,💛 Loyal,0
13985.0,59,1,224.35,0,🏆 Champions,0
13988.0,16,1,310.2,1,💛 Loyal,0
13993.0,39,3,987.66,1,💛 Loyal,0
13995.0,15,3,463.85,1,💛 Loyal,0
13999.0,42,4,1377.45,1,💛 Loyal,0
14000.0,128,1,192.0,0,🏆 Champions,1
14003.0,123,1,209.41,0,🏆 Champions,1
14006.0,43,1,330.65999999999997,1,💛 Loyal,0
14013.0,14,1,174.2,1,💛 Loyal,0
14016.0,18,3,2713.34,1,💛 Loyal,0
14018.0,36,1,367.15000000000003,1,💛 Loyal,0
14026.0,16,1,386.53000000000003,1,💛 Loyal,0
14030.0,45,5,2045.14,1,💛 Loyal,0
14031.0,27,9,8096.74,1,💛 Loyal,0
14032.0,73,3,922.98,0,🏆 Champions,0
14035.0,3,1,214.32999999999998,1,💛 Loyal,0
14037.0,35,3,530.82,1,💛 Loyal,0
14038.0,64,1,704.5500000000001,0,🏆 Champions,0
14040.0,18,7,2840.79,1,💛 Loyal,0
14042.0,116,1,431.98,0,🏆 Champions,1
14043.0,119,1,164.31,0,🏆 Champions,1
14044.0,40,2,500.96,1,💛 Loyal,0
14045.0,34,2,726.0,1,💛 Loyal,0
14047.0,67,1,528.24,0,🏆 Champions,0
14049.0,8,1,864.8,1,💛 Loyal,0
14051.0,18,6,2980.02,1,💛 Loyal,0
14055.0,114,1,274.32,0,🏆 Champions,1
14057.0,127,1,119.54,0,🏆 Champions,1
14060.0,29,1,167.75,1,💛 Loyal,0
14061.0,114,2,553.4300000000001,0,🏆 Champions,1
14062.0,24,4,4857.45,1,💛 Loyal,0
14063.0,77,7,9471.5,0,🏆 Champions,0
14064.0,40,2,711.91,1,💛 Loyal,0
14068.0,40,2,736.38,1,💛 Loyal,0
14070.0,75,1,326.55,0,🏆 Champions,0
14072.0,57,1,390.85,1,💛 Loyal,0
14074.0,14,1,219.39999999999998,1,💛 Loyal,0
14078.0,12,1,364.47,1,💛 Loyal,0
14079.0,72,1,243.63,0,🏆 Champions,0
14080.0,19,3,694.65,1,💛 Loyal,0
14081.0,45,6,2405.88,1,💛 Loyal,0
14083.0,112,1,64.17,0,🏆 Champions,1
14085.0,15,7,2640.27,1,💛 Loyal,0
14087.0,125,1,236.69,0,🏆 Champions,1
14091.0,45,2,9530.08,1,💛 Loyal,0
14092.0,45,3,714.0400000000001,1,💛 Loyal,0
14095.0,113,1,2.95,0,🏆 Champions,1
14097.0,36,1,132.0,1,💛 Loyal,0
14099.0,70,2,805.36,0,🏆 Champions,0
14101.0,12,1,656.72,1,💛 Loyal,0
14105.0,1,2,2090.35,1,💛 Loyal,0
14106.0,128,1,214.79999999999998,0,🏆 Champions,1
14107.0,121,1,163.26,0,🏆 Champions,1
14108.0,121,2,447.05,0,🏆 Champions,1
14110.0,1,6,1903.23,1,💛 Loyal,0
14112.0,45,1,1033.55,1,💛 Loyal,0
14113.0,52,5,1421.19,1,💛 Loyal,0
14115.0,57,1,117.80000000000001,1,💛 Loyal,0
14119.0,109,1,66.48,0,🏆 Champions,1
14122.0,119,2,131.58999999999997,0,🏆 Champions,1
14123.0,123,1,436.18,0,🏆 Champions,1
14130.0,118,1,358.32,0,🏆 Champions,1
14131.0,39,1,187.87,1,💛 Loyal,0
14133.0,124,1,305.5,0,🏆 Champions,1
14134.0,45,4,2805.14,1,💛 Loyal,0
14135.0,36,3,1942.28,1,💛 Loyal,0
14136.0,35,3,909.23,1,💛 Loyal,0
14137.0,86,1,332.7,0,🏆 Champions,0
14142.0,37,1,359.53000000000003,1,💛 Loyal,0
14145.0,1,1,1383.6,1,💛 Loyal,0
14146.0,24,4,1433.61,1,💛 Loyal,0
14147.0,31,1,248.2,1,💛 Loyal,0
14151.0,63,2,679.45,0,🏆 Champions,0
14152.0,50,1,301.31,1,💛 Loyal,0
14154.0,86,1,530.34,0,🏆 Champions,0
14156.0,2,34,83561.4,2,⚠️ At-Risk,0
14157.0,36,1,152.85,1,💛 Loyal,0
14159.0,21,4,1162.58,1,💛 Loyal,0
14160.0,1,7,8421.47,1,💛 Loyal,0
14161.0,26,2,957.1,1,💛 Loyal,0
14166.0,17,1,111.95,1,💛 Loyal,0
14167.0,15,2,324.3,1,💛 Loyal,0
14171.0,121,1,135.0,0,🏆 Champions,1
14172.0,29,2,142.2,1,💛 Loyal,0
14173.0,32,2,135.16,1,💛 Loyal,0
14175.0,18,1,851.96,1,💛 Loyal,0
14177.0,42,2,473.74,1,💛 Loyal,0
14186.0,35,1,204.34,1,💛 Loyal,0
14190.0,57,1,79.9,1,💛 Loyal,0
14191.0,119,1,15.9,0,🏆 Champions,1
14194.0,37,3,1509.39,1,💛 Loyal,0
14195.0,24,1,807.2,1,💛 Loyal,0
14198.0,51,2,282.89,1,💛 Loyal,0
14200.0,8,1,379.2,1,💛 Loyal,0
14202.0,15,1,241.20000000000002,1,💛 Loyal,0
14204.0,128,1,371.27000000000004,0,🏆 Champions,1
14205.0,33,1,232.65,1,💛 Loyal,0
14207.0,78,1,157.8,0,🏆 Champions,0
14209.0,28,2,592.35,1,💛 Loyal,0
14210.0,24,2,1082.64,1,💛 Loyal,0
14211.0,73,2,408.40000000000003,0,🏆 Champions,0
14215.0,78,2,1259.11,0,🏆 Champions,0
14221.0,3,1,445.40000000000003,1,💛 Loyal,0
14225.0,87,1,643.5,0,🏆 Champions,0
14227.0,60,1,438.03,0,🏆 Champions,0
14233.0,34,1,425.3,1,💛 Loyal,0
14235.0,10,1,374.18,1,💛 Loyal,0
14238.0,53,2,287.38,1,💛 Loyal,0
14239.0,8,6,844.55,1,💛 Loyal,0
14241.0,87,1,120.0,0,🏆 Champions,0
14244.0,51,1,366.41999999999996,1,💛 Loyal,0
14249.0,22,3,1337.64,1,💛 Loyal,0
14253.0,14,1,205.35000000000002,1,💛 Loyal,0
14256.0,85,1,953.5,0,🏆 Champions,0
14257.0,38,1,1189.34,1,💛 Loyal,0
14258.0,22,5,8143.58,1,💛 Loyal,0
14264.0,2,1,482.58,1,💛 Loyal,0
14265.0,3,1,252.51999999999998,1,💛 Loyal,0
14274.0,77,1,256.6,0,🏆 Champions,0
14276.0,51,1,307.89,1,💛 Loyal,0
14277.0,86,2,587.87,0,🏆 Champions,0
14279.0,71,1,110.5,0,🏆 Champions,0
14282.0,53,1,897.0,1,💛 Loyal,0
14284.0,44,1,704.4,1,💛 Loyal,0
14285.0,49,2,427.84999999999997,1,💛 Loyal,0
14286.0,30,3,2613.02,1,💛 Loyal,0
14290.0,32,2,1385.1100000000001,1,💛 Loyal,0
14291.0,12,2,1439.88,1,💛 Loyal,0
14292.0,21,1,704.58,1,💛 Loyal,0
14293.0,78,3,1259.35,0,🏆 Champions,0
14295.0,121,2,598.85,0,🏆 Champions,1
14298.0,10,12,10341.39,1,💛 Loyal,0
14299.0,1,7,4122.55,1,💛 Loyal,0
14301.0,57,1,307.25,1,💛 Loyal,0
14302.0,53,2,471.25,1,💛 Loyal,0
14306.0,68,1,302.08,0,🏆 Champions,0
14307.0,17,3,1036.76,1,💛 Loyal,0
14315.0,25,1,365.43,1,💛 Loyal,0
14316.0,21,1,385.38,1,💛 Loyal,0
14320.0,52,2,562.21,1,💛 Loyal,0
14322.0,28,2,153.60000000000002,1,💛 Loyal,0
14324.0,84,1,361.81,0,🏆 Champions,0
14327.0,21,3,945.32,1,💛 Loyal,0
14329.0,42,3,1308.08,1,💛 Loyal,0
14330.0,14,1,200.63,1,💛 Loyal,0
14341.0,16,5,1241.61,1,💛 Loyal,0
14343.0,24,2,725.69,1,💛 Loyal,0
14344.0,16,1,355.62,1,💛 Loyal,0
14347.0,127,1,82.6,0,🏆 Champions,1
14355.0,18,1,301.14,1,💛 Loyal,0
14365.0,72,1,324.5,0,🏆 Champions,0
14369.0,32,2,469.13,1,💛 Loyal,0
14370.0,16,2,566.4,1,💛 Loyal,0
14376.0,73,1,215.46,0,🏆 Champions,0
14378.0,12,1,131.25,1,💛 Loyal,0
14380.0,72,1,48.96,0,🏆 Champions,0
14388.0,36,2,756.84,1,💛 Loyal,0
14396.0,40,4,1180.94,1,💛 Loyal,0
14399.0,23,2,682.5,1,💛 Loyal,0
14400.0,22,1,656.25,1,💛 Loyal,0
14401.0,39,4,1336.94,1,💛 Loyal,0
14402.0,43,1,285.6,1,💛 Loyal,0
14403.0,30,1,176.39999999999998,1,💛 Loyal,0
14404.0,32,4,694.7,1,💛 Loyal,0
14408.0,20,2,730.44,1,💛 Loyal,0
14413.0,72,2,465.5,0,🏆 Champions,0
14415.0,56,2,1202.32,1,💛 Loyal,0
14420.0,82,1,400.8,0,🏆 Champions,0
14421.0,74,2,1021.5,0,🏆 Champions,0
14422.0,29,4,1481.18,1,💛 Loyal,0
14423.0,85,1,244.79999999999998,0,🏆 Champions,0
14425.0,113,2,422.29,0,🏆 Champions,1
14426.0,36,1,437.24,1,💛 Loyal,0
14427.0,22,1,595.1,1,💛 Loyal,0
14431.0,78,1,537.25,0,🏆 Champions,0
14439.0,74,2,3939.08,0,🏆 Champions,0
14440.0,37,3,1859.15,1,💛 Loyal,0
14441.0,7,2,810.99,1,💛 Loyal,0
14442.0,81,1,838.75,0,🏆 Champions,0
14450.0,1,1,196.07999999999998,1,💛 Loyal,0
14451.0,19,3,605.03,1,💛 Loyal,0
14454.0,61,2,323.9,0,🏆 Champions,0
14459.0,42,1,3537.821,1,💛 Loyal,0
14460.0,58,2,221.4,1,💛 Loyal,0
14461.0,10,2,802.87,1,💛 Loyal,0
14464.0,17,1,60.0,1,💛 Loyal,0
14465.0,23,4,969.24,1,💛 Loyal,0
14466.0,40,4,892.3,1,💛 Loyal,0
14467.0,24,2,262.94,1,💛 Loyal,0
14468.0,124,1,204.24,0,🏆 Champions,1
14469.0,10,2,1141.47,1,💛 Loyal,0
14471.0,123,1,208.82999999999998,0,🏆 Champions,1
14472.0,80,1,291.38,0,🏆 Champions,0
14477.0,94,1,165.0,0,🏆 Champions,1
14478.0,73,2,578.68,0,🏆 Champions,0
14479.0,124,1,355.13,0,🏆 Champions,1
14480.0,108,1,303.85,0,🏆 Champions,1
14481.0,3,2,893.4,1,💛 Loyal,0
14483.0,127,1,120.0,0,🏆 Champions,1
14484.0,28,2,528.6800000000001,1,💛 Loyal,0
14489.0,3,1,450.85,1,💛 Loyal,0
14492.0,10,1,214.11,1,💛 Loyal,0
14493.0,32,1,553.7,1,💛 Loyal,0
14494.0,122,1,114.3,0,🏆 Champions,1
14495.0,50,1,51.0,1,💛 Loyal,0
14496.0,24,1,754.26,1,💛 Loyal,0
14497.0,64,1,221.69,0,🏆 Champions,0
14505.0,10,5,2048.78,1,💛 Loyal,0
14507.0,40,2,407.9,1,💛 Loyal,0
14512.0,123,1,153.28,0,🏆 Champions,1
14514.0,2,3,1621.28,1,💛 Loyal,0
14519.0,74,2,206.09,0,🏆 Champions,0
14522.0,15,3,661.5400000000001,1,💛 Loyal,0
14525.0,52,3,760.54,1,💛 Loyal,0
14527.0,2,29,12869.97,3,❌ Lost,0
14530.0,17,3,617.45,1,💛 Loyal,0
14532.0,26,3,1202.28,1,💛 Loyal,0
14533.0,1,1,475.46,1,💛 Loyal,0
14534.0,25,1,371.7,1,💛 Loyal,0
14535.0,15,2,1390.74,1,💛 Loyal,0
14537.0,14,1,285.84000000000003,1,💛 Loyal,0
14538.0,73,1,452.6,0,🏆 Champions,0
14540.0,66,4,1143.91,0,🏆 Champions,0
14541.0,18,3,467.58000000000004,1,💛 Loyal,0
14543.0,17,7,3443.0,1,💛 Loyal,0
14545.0,64,1,349.25,0,🏆 Champions,0
14546.0,61,2,1032.64,1,💛 Loyal,0
14548.0,124,2,680.28,0,🏆 Champions,1
14549.0,128,1,316.22,0,🏆 Champions,1
14551.0,72,1,148.85,0,🏆 Champions,0
14555.0,112,1,290.65,0,🏆 Champions,1
14556.0,43,2,500.38,1,💛 Loyal,0
14558.0,45,3,655.5,1,💛 Loyal,0
14560.0,36,8,1919.8,1,💛 Loyal,0
14562.0,1,4,645.07,1,💛 Loyal,0
14564.0,126,1,989.18,0,🏆 Champions,1
14572.0,12,1,379.04,1,💛 Loyal,0
14573.0,90,1,236.8,0,🏆 Champions,0
14574.0,123,1,143.70000000000002,0,🏆 Champions,1
14577.0,72,2,323.74,0,🏆 Champions,0
14583.0,12,1,256.83,1,💛 Loyal,0
14584.0,20,2,393.21,1,💛 Loyal,0
14590.0,2,12,1880.3,1,💛 Loyal,0
14593.0,37,5,1208.0,1,💛 Loyal,0
14595.0,79,1,202.35,0,🏆 Champions,0
14596.0,17,1,229.47,1,💛 Loyal,0
14602.0,46,1,205.35999999999999,1,💛 Loyal,0
14604.0,24,1,143.85999999999999,1,💛 Loyal,0
14605.0,122,2,216.25,0,🏆 Champions,1
14606.0,2,35,6954.82,3,❌ Lost,0
14607.0,21,5,6375.27,1,💛 Loyal,0
14608.0,119,2,581.22,0,🏆 Champions,1
14609.0,59,1,53.28,0,🏆 Champions,0
14613.0,71,1,76.32000000000001,0,🏆 Champions,0
14621.0,74,1,518.35,0,🏆 Champions,0
14625.0,71,2,1034.07,0,🏆 Champions,0
14626.0,2,3,1219.03,1,💛 Loyal,0
14628.0,32,2,693.73,1,💛 Loyal,0
14637.0,67,1,106.67999999999999,0,🏆 Champions,0
14639.0,52,1,745.47,1,💛 Loyal,0
14640.0,15,2,807.1,1,💛 Loyal,0
14643.0,8,3,986.08,1,💛 Loyal,0
14644.0,126,1,338.5,0,🏆 Champions,1
14645.0,25,1,279.8,1,💛 Loyal,0
14646.0,8,27,86909.28,2,⚠️ At-Risk,0
14648.0,22,4,718.26,1,💛 Loyal,0
14649.0,35,2,929.14,1,💛 Loyal,0
14651.0,22,2,376.85,1,💛 Loyal,0
14653.0,72,3,1126.03,0,🏆 Champions,0
14654.0,129,1,246.86,0,🏆 Champions,1
14662.0,23,2,221.65,1,💛 Loyal,0
14667.0,1,9,3336.5,1,💛 Loyal,0
14669.0,24,4,1973.94,1,💛 Loyal,0
14670.0,123,1,190.47,0,🏆 Champions,1
14672.0,71,1,155.86,0,🏆 Champions,0
14676.0,9,2,884.88,1,💛 Loyal,0
14679.0,121,1,438.74,0,🏆 Champions,1
14680.0,2,20,12007.27,3,❌ Lost,0
14681.0,35,2,168.0,1,💛 Loyal,0
14682.0,14,2,469.22,1,💛 Loyal,0
14685.0,15,7,3866.34,1,💛 Loyal,0
14686.0,49,2,316.97,1,💛 Loyal,0
14692.0,8,1,170.12,1,💛 Loyal,0
14694.0,7,1,244.31,1,💛 Loyal,0
14695.0,123,2,984.03,0,🏆 Champions,1
14701.0,75,1,501.23,0,🏆 Champions,0
14702.0,21,4,1299.74,1,💛 Loyal,0
14704.0,14,1,119.84,1,💛 Loyal,0
14706.0,9,1,390.69,1,💛 Loyal,0
14709.0,18,4,1309.75,1,💛 Loyal,0
14710.0,7,3,145.84,1,💛 Loyal,0
14713.0,7,4,796.86,1,💛 Loyal,0
14714.0,78,1,149.0,0,🏆 Champions,0
